cod_mun,cod_sec,municipio,provincia,dis_sec,y19,y15,var1519
,4801303008,NA,NA,Distrito 03 Sección 008,19250,17150,12.2448979591837
,4801304001,NA,NA,Distrito 04 Sección 001,17850,16450,8.51063829787234
,4801304002,NA,NA,Distrito 04 Sección 002,22750,19950,14.0350877192982
,4801304003,NA,NA,Distrito 04 Sección 003,17150,15050,13.953488372093
,4801304004,NA,NA,Distrito 04 Sección 004,17850,15750,13.3333333333333
,4801304005,NA,NA,Distrito 04 Sección 005,15750,14350,9.75609756097561
,4801304006,NA,NA,Distrito 04 Sección 006,17150,15750,8.88888888888889
,4801304007,NA,NA,Distrito 04 Sección 007,17150,15050,13.953488372093
,4801304008,NA,NA,Distrito 04 Sección 008,21350,19250,10.9090909090909
,4801304009,NA,NA,Distrito 04 Sección 009,17850,16450,8.51063829787234
,4801304010,NA,NA,Distrito 04 Sección 010,19250,16450,17.0212765957447
,4801304011,NA,NA,Distrito 04 Sección 011,22750,21350,6.55737704918033
,4801305001,NA,NA,Distrito 05 Sección 001,22050,19950,10.5263157894737
,4801305002,NA,NA,Distrito 05 Sección 002,19250,17850,7.84313725490196
,4801305003,NA,NA,Distrito 05 Sección 003,17150,15050,13.953488372093
,4801305004,NA,NA,Distrito 05 Sección 004,16800,15050,11.6279069767442
,4801305005,NA,NA,Distrito 05 Sección 005,24850,22050,12.6984126984127
,4801305006,NA,NA,Distrito 05 Sección 006,19950,17850,11.7647058823529
,4801305007,NA,NA,Distrito 05 Sección 007,20650,18900,9.25925925925926
,4801305008,NA,NA,Distrito 05 Sección 008,19950,16450,21.2765957446809
,4801305009,NA,NA,Distrito 05 Sección 009,22050,19950,10.5263157894737
,4801305010,NA,NA,Distrito 05 Sección 010,18550,16450,12.7659574468085
,4801305011,NA,NA,Distrito 05 Sección 011,20650,19250,7.27272727272727
,4801306001,NA,NA,Distrito 06 Sección 001,18550,17150,8.16326530612245
,4801306002,NA,NA,Distrito 06 Sección 002,17150,16450,4.25531914893617
,4801306003,NA,NA,Distrito 06 Sección 003,19950,19250,3.63636363636364
,4801306004,NA,NA,Distrito 06 Sección 004,18550,17150,8.16326530612245
,4801306005,NA,NA,Distrito 06 Sección 005,15750,15050,4.65116279069767
,4801306006,NA,NA,Distrito 06 Sección 006,17850,17150,4.08163265306122
,4801306007,NA,NA,Distrito 06 Sección 007,16450,14350,14.6341463414634
,4801306008,NA,NA,Distrito 06 Sección 008,21350,19250,10.9090909090909
,4801306009,NA,NA,Distrito 06 Sección 009,22750,20650,10.1694915254237
,4801306010,NA,NA,Distrito 06 Sección 010,22050,19950,10.5263157894737
,4801306011,NA,NA,Distrito 06 Sección 011,17850,17150,4.08163265306122
,4801306012,NA,NA,Distrito 06 Sección 012,18200,16450,10.6382978723404
,4801306013,NA,NA,Distrito 06 Sección 013,17850,17150,4.08163265306122
,4801307001,NA,NA,Distrito 07 Sección 001,18550,17150,8.16326530612245
,4801307002,NA,NA,Distrito 07 Sección 002,17150,15750,8.88888888888889
,4801307003,NA,NA,Distrito 07 Sección 003,21350,19250,10.9090909090909
,4801307004,NA,NA,Distrito 07 Sección 004,19250,16450,17.0212765957447
,4801307005,NA,NA,Distrito 07 Sección 005,20650,18550,11.3207547169811
,4801308001,NA,NA,Distrito 08 Sección 001,17850,15750,13.3333333333333
,4801308002,NA,NA,Distrito 08 Sección 002,18550,15050,23.2558139534884
,4801308003,NA,NA,Distrito 08 Sección 003,17150,15750,8.88888888888889
,4801308004,NA,NA,Distrito 08 Sección 004,17850,16450,8.51063829787234
,4801308005,NA,NA,Distrito 08 Sección 005,16450,15050,9.30232558139535
,4801308006,NA,NA,Distrito 08 Sección 006,18550,17150,8.16326530612245
,4801308007,NA,NA,Distrito 08 Sección 007,17850,16450,8.51063829787234
,4801308008,NA,NA,Distrito 08 Sección 008,13650,12250,11.4285714285714
,4801309001,NA,NA,Distrito 09 Sección 001,21350,18550,15.0943396226415
,4801309002,NA,NA,Distrito 09 Sección 002,17850,17150,4.08163265306122
,4801309003,NA,NA,Distrito 09 Sección 003,17150,15750,8.88888888888889
,4801309004,NA,NA,Distrito 09 Sección 004,17150,15750,8.88888888888889
,4801309005,NA,NA,Distrito 09 Sección 005,15750,14350,9.75609756097561
,4801309006,NA,NA,Distrito 09 Sección 006,14350,12250,17.1428571428571
,4801309007,NA,NA,Distrito 09 Sección 007,19950,17850,11.7647058823529
,4801309008,NA,NA,Distrito 09 Sección 008,17850,15750,13.3333333333333
,4801309009,NA,NA,Distrito 09 Sección 009,17850,16450,8.51063829787234
,4801309010,NA,NA,Distrito 09 Sección 010,19250,17150,12.2448979591837
,4801309011,NA,NA,Distrito 09 Sección 011,22050,19250,14.5454545454545
,4801309012,NA,NA,Distrito 09 Sección 012,18550,17150,8.16326530612245
,2790101001,NA,NA,Distrito 01 Sección 001,13650,11550,18.1818181818182
,2790101002,NA,NA,Distrito 01 Sección 002,14350,12250,17.1428571428571
,3190101001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,3190101002,NA,NA,Distrito 01 Sección 002,NA,NA,NA
,3190101003,NA,NA,Distrito 01 Sección 003,NA,NA,NA
,3190101004,NA,NA,Distrito 01 Sección 004,NA,NA,NA
,3190101005,NA,NA,Distrito 01 Sección 005,NA,NA,NA
,3190101006,NA,NA,Distrito 01 Sección 006,NA,NA,NA
,3190101007,NA,NA,Distrito 01 Sección 007,NA,NA,NA
,3190101008,NA,NA,Distrito 01 Sección 008,NA,NA,NA
,3190101009,NA,NA,Distrito 01 Sección 009,NA,NA,NA
,3190101010,NA,NA,Distrito 01 Sección 010,NA,NA,NA
,3190101011,NA,NA,Distrito 01 Sección 011,NA,NA,NA
,4202901001,NA,NA,Distrito 01 Sección 001,12250,11550,6.06060606060606
,3104501001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,3200801001,NA,NA,Distrito 01 Sección 001,15050,12950,16.2162162162162
,3200801002,NA,NA,Distrito 01 Sección 002,17150,14350,19.5121951219512
,3200801003,NA,NA,Distrito 01 Sección 003,15050,12250,22.8571428571429
,3200801004,NA,NA,Distrito 01 Sección 004,15050,13650,10.2564102564103
,3200801005,NA,NA,Distrito 01 Sección 005,15750,13650,15.3846153846154
,3200802001,NA,NA,Distrito 02 Sección 001,16450,14350,14.6341463414634
,3704001001,NA,NA,Distrito 01 Sección 001,13650,10850,25.8064516129032
,0903701001,NA,NA,Distrito 01 Sección 001,20650,21700,-4.83870967741935
,0903801001,NA,NA,Distrito 01 Sección 001,15750,13650,15.3846153846154
,0903901001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,3704101001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,3104601001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2204801002,NA,NA,Distrito 01 Sección 002,17850,15750,13.3333333333333
,2204801003,NA,NA,Distrito 01 Sección 003,16100,14350,12.1951219512195
,2204801004,NA,NA,Distrito 01 Sección 004,16450,14350,14.6341463414634
,2204801005,NA,NA,Distrito 01 Sección 005,16450,14350,14.6341463414634
,2204801006,NA,NA,Distrito 01 Sección 006,18550,16450,12.7659574468085
,2204801007,NA,NA,Distrito 01 Sección 007,15750,12250,28.5714285714286
,2204801008,NA,NA,Distrito 01 Sección 008,19950,17150,16.3265306122449
,2204801009,NA,NA,Distrito 01 Sección 009,15050,12950,16.2162162162162
,2204801010,NA,NA,Distrito 01 Sección 010,15750,14350,9.75609756097561
,2204801011,NA,NA,Distrito 01 Sección 011,18550,15750,17.7777777777778
,2204801012,NA,NA,Distrito 01 Sección 012,19250,16450,17.0212765957447
,1100701001,NA,NA,Distrito 01 Sección 001,12950,10850,19.3548387096774
,1100701003,NA,NA,Distrito 01 Sección 003,12250,10150,20.6896551724138
,1100701004,NA,NA,Distrito 01 Sección 004,10850,8750,24
,1100701005,NA,NA,Distrito 01 Sección 005,10850,8750,24
,1100702001,NA,NA,Distrito 02 Sección 001,10150,8750,16
,1100702002,NA,NA,Distrito 02 Sección 002,10150,8750,16
,1100702003,NA,NA,Distrito 02 Sección 003,12250,10150,20.6896551724138
,1100702004,NA,NA,Distrito 02 Sección 004,12250,9450,29.6296296296296
,1100702005,NA,NA,Distrito 02 Sección 005,8750,6650,31.5789473684211
,1100702006,NA,NA,Distrito 02 Sección 006,10850,8750,24
,1100702007,NA,NA,Distrito 02 Sección 007,10150,8050,26.0869565217391
,1100702009,NA,NA,Distrito 02 Sección 009,10850,8050,34.7826086956522
,1100703001,NA,NA,Distrito 03 Sección 001,11550,8750,32
,1100703002,NA,NA,Distrito 03 Sección 002,12250,9800,25
,1100704001,NA,NA,Distrito 04 Sección 001,12250,10150,20.6896551724138
,1100704002,NA,NA,Distrito 04 Sección 002,10850,7350,47.6190476190476
,2504101001,NA,NA,Distrito 01 Sección 001,15050,12950,16.2162162162162
,4302101001,NA,NA,Distrito 01 Sección 001,17850,15750,13.3333333333333
,0825201001,NA,NA,Distrito 01 Sección 001,19950,17150,16.3265306122449
,0825201002,NA,NA,Distrito 01 Sección 002,19950,17150,16.3265306122449
,0825201003,NA,NA,Distrito 01 Sección 003,16450,13650,20.5128205128205
,0825201004,NA,NA,Distrito 01 Sección 004,17150,14350,19.5121951219512
,0825201005,NA,NA,Distrito 01 Sección 005,16450,14350,14.6341463414634
,0825201006,NA,NA,Distrito 01 Sección 006,17150,15050,13.953488372093
,0825201007,NA,NA,Distrito 01 Sección 007,21350,17850,19.6078431372549
,0825201008,NA,NA,Distrito 01 Sección 008,18550,15050,23.2558139534884
,0825201009,NA,NA,Distrito 01 Sección 009,18550,15750,17.7777777777778
,0825201010,NA,NA,Distrito 01 Sección 010,21350,19250,10.9090909090909
,0825201011,NA,NA,Distrito 01 Sección 011,22050,17850,23.5294117647059
,0825201018,NA,NA,Distrito 01 Sección 018,17850,15050,18.6046511627907
,0825201019,NA,NA,Distrito 01 Sección 019,17850,15750,13.3333333333333
,0825201020,NA,NA,Distrito 01 Sección 020,16450,14350,14.6341463414634
,0825201021,NA,NA,Distrito 01 Sección 021,17850,15750,13.3333333333333
,0825201022,NA,NA,Distrito 01 Sección 022,22050,19250,14.5454545454545
,0825201023,NA,NA,Distrito 01 Sección 023,24150,20650,16.9491525423729
,0825201024,NA,NA,Distrito 01 Sección 024,17150,14350,19.5121951219512
,0825201025,NA,NA,Distrito 01 Sección 025,19250,16450,17.0212765957447
,0825201026,NA,NA,Distrito 01 Sección 026,19950,17850,11.7647058823529
,0825201027,NA,NA,Distrito 01 Sección 027,22750,20650,10.1694915254237
,0825201028,NA,NA,Distrito 01 Sección 028,22050,19950,10.5263157894737
,0825201029,NA,NA,Distrito 01 Sección 029,23450,20650,13.5593220338983
,5004301001,NA,NA,Distrito 01 Sección 001,17850,13650,30.7692307692308
,4002501001,NA,NA,Distrito 01 Sección 001,13650,10850,25.8064516129032
,2204901001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2205001001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,4203001001,NA,NA,Distrito 01 Sección 001,24150,23450,2.98507462686567
,2205101001,NA,NA,Distrito 01 Sección 001,19250,12950,48.6486486486487
,0601601001,NA,NA,Distrito 01 Sección 001,10850,9450,14.8148148148148
,0601602001,NA,NA,Distrito 02 Sección 001,12950,11550,12.1212121212121
,0601603001,NA,NA,Distrito 03 Sección 001,10850,8750,24
,0801901001,NA,NA,Distrito 01 Sección 001,13650,10850,25.8064516129032
,0801901002,NA,NA,Distrito 01 Sección 002,10850,8750,24
,0801901003,NA,NA,Distrito 01 Sección 003,11550,9450,22.2222222222222
,0801901004,NA,NA,Distrito 01 Sección 004,12950,10850,19.3548387096774
,0801901005,NA,NA,Distrito 01 Sección 005,10850,8750,24
,0801901006,NA,NA,Distrito 01 Sección 006,11550,9450,22.2222222222222
,0801901007,NA,NA,Distrito 01 Sección 007,11550,8750,32
,0801901008,NA,NA,Distrito 01 Sección 008,10150,8750,16
,0801901009,NA,NA,Distrito 01 Sección 009,12250,10150,20.6896551724138
,0801901010,NA,NA,Distrito 01 Sección 010,10150,9450,7.40740740740741
,0801901011,NA,NA,Distrito 01 Sección 011,10150,8750,16
,0801901012,NA,NA,Distrito 01 Sección 012,12950,10850,19.3548387096774
,0801901013,NA,NA,Distrito 01 Sección 013,14350,12250,17.1428571428571
,0801901014,NA,NA,Distrito 01 Sección 014,12950,12250,5.71428571428571
,0801901015,NA,NA,Distrito 01 Sección 015,12950,10850,19.3548387096774
,0801901016,NA,NA,Distrito 01 Sección 016,13650,11550,18.1818181818182
,0801901017,NA,NA,Distrito 01 Sección 017,12950,10850,19.3548387096774
,0801901018,NA,NA,Distrito 01 Sección 018,12250,11550,6.06060606060606
,0801901019,NA,NA,Distrito 01 Sección 019,12250,9450,29.6296296296296
,0801901020,NA,NA,Distrito 01 Sección 020,17150,15750,8.88888888888889
,0801901021,NA,NA,Distrito 01 Sección 021,15750,14350,9.75609756097561
,0801901022,NA,NA,Distrito 01 Sección 022,20650,17850,15.6862745098039
,0801901023,NA,NA,Distrito 01 Sección 023,17150,15050,13.953488372093
,0801901025,NA,NA,Distrito 01 Sección 025,15750,13650,15.3846153846154
,0801901026,NA,NA,Distrito 01 Sección 026,15750,10850,45.1612903225806
,0801901027,NA,NA,Distrito 01 Sección 027,15050,12250,22.8571428571429
,0801901028,NA,NA,Distrito 01 Sección 028,15050,12950,16.2162162162162
,0801901029,NA,NA,Distrito 01 Sección 029,12950,11550,12.1212121212121
,0801901030,NA,NA,Distrito 01 Sección 030,13650,11550,18.1818181818182
,0801901031,NA,NA,Distrito 01 Sección 031,12950,10850,19.3548387096774
,0801901032,NA,NA,Distrito 01 Sección 032,17150,15050,13.953488372093
,0801901033,NA,NA,Distrito 01 Sección 033,15750,12250,28.5714285714286
,0801901034,NA,NA,Distrito 01 Sección 034,15050,12250,22.8571428571429
,0801901035,NA,NA,Distrito 01 Sección 035,15050,12950,16.2162162162162
,0801901036,NA,NA,Distrito 01 Sección 036,15750,13650,15.3846153846154
,0801901037,NA,NA,Distrito 01 Sección 037,17150,12950,32.4324324324324
,0801901038,NA,NA,Distrito 01 Sección 038,14350,12250,17.1428571428571
,0801901039,NA,NA,Distrito 01 Sección 039,15750,14350,9.75609756097561
,0801901040,NA,NA,Distrito 01 Sección 040,15750,14350,9.75609756097561
,0801901041,NA,NA,Distrito 01 Sección 041,13650,12250,11.4285714285714
,0801901042,NA,NA,Distrito 01 Sección 042,16450,15050,9.30232558139535
,0801901043,NA,NA,Distrito 01 Sección 043,20650,16450,25.531914893617
,0801901044,NA,NA,Distrito 01 Sección 044,17150,16100,6.52173913043478
,0801901045,NA,NA,Distrito 01 Sección 045,15750,13650,15.3846153846154
,0801901046,NA,NA,Distrito 01 Sección 046,15750,12950,21.6216216216216
,0801901047,NA,NA,Distrito 01 Sección 047,14350,12250,17.1428571428571
,0801901048,NA,NA,Distrito 01 Sección 048,11550,10150,13.7931034482759
,0801901049,NA,NA,Distrito 01 Sección 049,15750,13650,15.3846153846154
,0801901050,NA,NA,Distrito 01 Sección 050,15750,12250,28.5714285714286
,0801901051,NA,NA,Distrito 01 Sección 051,13650,11550,18.1818181818182
,0801901052,NA,NA,Distrito 01 Sección 052,21350,17150,24.4897959183673
,0801901053,NA,NA,Distrito 01 Sección 053,13650,12250,11.4285714285714
,0801901054,NA,NA,Distrito 01 Sección 054,15750,12250,28.5714285714286
,0801901055,NA,NA,Distrito 01 Sección 055,19950,17150,16.3265306122449
,0801902001,NA,NA,Distrito 02 Sección 001,22050,19250,14.5454545454545
,0801902002,NA,NA,Distrito 02 Sección 002,23450,17850,31.3725490196078
,0801902003,NA,NA,Distrito 02 Sección 003,25550,23450,8.95522388059701
,0801902004,NA,NA,Distrito 02 Sección 004,19950,17150,16.3265306122449
,0801902005,NA,NA,Distrito 02 Sección 005,25550,22750,12.3076923076923
,0801902006,NA,NA,Distrito 02 Sección 006,25550,22750,12.3076923076923
,0801902007,NA,NA,Distrito 02 Sección 007,25550,22750,12.3076923076923
,0801902008,NA,NA,Distrito 02 Sección 008,24150,21350,13.1147540983607
,0801902009,NA,NA,Distrito 02 Sección 009,22750,20650,10.1694915254237
,0801902010,NA,NA,Distrito 02 Sección 010,22750,20650,10.1694915254237
,0801902011,NA,NA,Distrito 02 Sección 011,23450,22750,3.07692307692308
,0801902012,NA,NA,Distrito 02 Sección 012,19250,17850,7.84313725490196
,0801902013,NA,NA,Distrito 02 Sección 013,18550,16450,12.7659574468085
,0801902014,NA,NA,Distrito 02 Sección 014,18550,16450,12.7659574468085
,0801902015,NA,NA,Distrito 02 Sección 015,19250,17150,12.2448979591837
,0801902016,NA,NA,Distrito 02 Sección 016,23450,21350,9.83606557377049
,0801902017,NA,NA,Distrito 02 Sección 017,24150,22750,6.15384615384615
,0801902018,NA,NA,Distrito 02 Sección 018,26250,23450,11.9402985074627
,0801902019,NA,NA,Distrito 02 Sección 019,22750,20650,10.1694915254237
,0801902020,NA,NA,Distrito 02 Sección 020,19950,17850,11.7647058823529
,0801902021,NA,NA,Distrito 02 Sección 021,20650,17850,15.6862745098039
,0801902022,NA,NA,Distrito 02 Sección 022,20650,19250,7.27272727272727
,0801902023,NA,NA,Distrito 02 Sección 023,23450,20650,13.5593220338983
,0801902024,NA,NA,Distrito 02 Sección 024,20650,18550,11.3207547169811
,0801902025,NA,NA,Distrito 02 Sección 025,19950,17150,16.3265306122449
,0801902026,NA,NA,Distrito 02 Sección 026,20650,19250,7.27272727272727
,0801902027,NA,NA,Distrito 02 Sección 027,22750,20650,10.1694915254237
,0801902028,NA,NA,Distrito 02 Sección 028,22050,19250,14.5454545454545
,0801902029,NA,NA,Distrito 02 Sección 029,21350,18550,15.0943396226415
,0801902030,NA,NA,Distrito 02 Sección 030,18550,17850,3.92156862745098
,0801902031,NA,NA,Distrito 02 Sección 031,25550,23800,7.35294117647059
,0801902032,NA,NA,Distrito 02 Sección 032,23450,20650,13.5593220338983
,0801902033,NA,NA,Distrito 02 Sección 033,22750,19600,16.0714285714286
,0801902034,NA,NA,Distrito 02 Sección 034,18550,16450,12.7659574468085
,0801902035,NA,NA,Distrito 02 Sección 035,22750,18550,22.6415094339623
,0801902036,NA,NA,Distrito 02 Sección 036,25550,22750,12.3076923076923
,0801902037,NA,NA,Distrito 02 Sección 037,25550,22750,12.3076923076923
,0801902038,NA,NA,Distrito 02 Sección 038,24850,22750,9.23076923076923
,0801902039,NA,NA,Distrito 02 Sección 039,21350,19250,10.9090909090909
,0801902040,NA,NA,Distrito 02 Sección 040,19950,17150,16.3265306122449
,0801902041,NA,NA,Distrito 02 Sección 041,22050,19250,14.5454545454545
,0801902042,NA,NA,Distrito 02 Sección 042,26950,22400,20.3125
,0801902043,NA,NA,Distrito 02 Sección 043,24150,21350,13.1147540983607
,0801902044,NA,NA,Distrito 02 Sección 044,19950,16450,21.2765957446809
,0801902045,NA,NA,Distrito 02 Sección 045,22750,20650,10.1694915254237
,0801902046,NA,NA,Distrito 02 Sección 046,20650,18550,11.3207547169811
,0801902047,NA,NA,Distrito 02 Sección 047,20650,19250,7.27272727272727
,0801902048,NA,NA,Distrito 02 Sección 048,19950,18550,7.54716981132075
,0801902049,NA,NA,Distrito 02 Sección 049,17850,17150,4.08163265306122
,0801902050,NA,NA,Distrito 02 Sección 050,19950,19250,3.63636363636364
,0801902051,NA,NA,Distrito 02 Sección 051,18550,19250,-3.63636363636364
,0801902052,NA,NA,Distrito 02 Sección 052,22050,19950,10.5263157894737
,0801902053,NA,NA,Distrito 02 Sección 053,22750,19950,14.0350877192982
,0801902054,NA,NA,Distrito 02 Sección 054,24150,21350,13.1147540983607
,0801902055,NA,NA,Distrito 02 Sección 055,24150,20650,16.9491525423729
,0801902056,NA,NA,Distrito 02 Sección 056,24850,22050,12.6984126984127
,0801902057,NA,NA,Distrito 02 Sección 057,29750,25900,14.8648648648649
,0801902058,NA,NA,Distrito 02 Sección 058,28700,23450,22.3880597014925
,0801902059,NA,NA,Distrito 02 Sección 059,26250,24850,5.63380281690141
,0801902060,NA,NA,Distrito 02 Sección 060,24850,23450,5.97014925373134
,0801902061,NA,NA,Distrito 02 Sección 061,22750,18550,22.6415094339623
,0801902062,NA,NA,Distrito 02 Sección 062,26250,24150,8.69565217391304
,0801902063,NA,NA,Distrito 02 Sección 063,31850,29750,7.05882352941176
,0801902064,NA,NA,Distrito 02 Sección 064,31150,28350,9.8765432098765409
,0801902065,NA,NA,Distrito 02 Sección 065,24850,22750,9.23076923076923
,0801902066,NA,NA,Distrito 02 Sección 066,25550,22050,15.8730158730159
,0801902067,NA,NA,Distrito 02 Sección 067,21350,18550,15.0943396226415
,0801902068,NA,NA,Distrito 02 Sección 068,23450,21350,9.83606557377049
,0801902069,NA,NA,Distrito 02 Sección 069,26950,23450,14.9253731343284
,0801902070,NA,NA,Distrito 02 Sección 070,26950,22750,18.4615384615385
,0801902071,NA,NA,Distrito 02 Sección 071,29050,26250,10.6666666666667
,0801902072,NA,NA,Distrito 02 Sección 072,31850,26950,18.1818181818182
,0801902073,NA,NA,Distrito 02 Sección 073,29750,24850,19.7183098591549
,0801902074,NA,NA,Distrito 02 Sección 074,24850,24150,2.89855072463768
,0801902075,NA,NA,Distrito 02 Sección 075,26950,22050,22.2222222222222
,0801902076,NA,NA,Distrito 02 Sección 076,29050,24850,16.9014084507042
,0801902077,NA,NA,Distrito 02 Sección 077,26250,23450,11.9402985074627
