area,cod_mun,cod_sec,municipio,provincia,y19,y15
municipios,19024,,Alovera,Guadalajara,18550,15750
municipios,29013,,Alozai,Málaga,11550,9450
municipios,17006,,Alp,Giro,18550,17150
municipios,29014,,Alpandeire,Málaga,11550,10150
municipios,42023,,Alpanseque,Soria,,
municipios,50026,,Alpartir,Zaragoza,15400,12250
municipios,28010,,Alpedrete,Madrid,20650,17850
municipios,8004,,Alpens,Barcelo,19950,16450
municipios,44020,,Alpeñés,Teruel,,
municipios,2010,,Alpera,Albacete,12250,10150
municipios,25023,,Alpicat,Lleida,22750,18550
municipios,46036,,Alpuente,Valencia,13650,12250
municipios,18904,,Alpujarra de la Sierra,Grada,11550,9450
municipios,3017,,L'Alqueria d'Asr,Alicante,15050,11550
municipios,46037,,L'Alqueria de la Comtessa,Valencia,14350,12250
municipios,12901,,Les Alqueries/Alquerías del Niño Perdido,Castellón,17150,14350
municipios,22024,,Alquézar,Huesca,17500,14350
municipios,18018,,Alquife,Grada,14350,12250
municipios,4015,,Alsodux,Almería,15400,11550
municipios,25024,,Alt Àneu,Lleida,19950,17150
municipios,9013,,Altable,Burgos,,
municipios,43012,,Altafulla,Tarrago,21350,18550
municipios,16019,,Altarejos,Cuenca,14350,11550
municipios,3018,,Altea,Alicante,13650,11550
municipios,22025,,Altorricón,Huesca,17150,13650
municipios,9014,,Los Altos,Burgos,16100,14700
municipios,31010,,Altsasu/Alsasua,varra,,
municipios,12012,,Altura,Castellón,13650,11550
municipios,20906,,Altzaga,Gipuzkoa,20650,
municipios,20007,,Altzo,Gipuzkoa,24150,
municipios,19027,,Alustante,Guadalajara,14350,12600
municipios,46017,,Alzira,Valencia,15050,12950
municipios,5012,,Amavida,Ávila,10850,10500
municipios,34009,,Amayuelas de Arriba,Palencia,,
municipios,50027,,Ambel,Zaragoza,16450,14350
municipios,28011,,Ambite,Madrid,12950,11550
municipios,17007,,Amer,Giro,19950,17150
municipios,15002,,Ames,A Coruña,17150,15050
municipios,31013,,Améscoa Baja,varra,,
municipios,43013,,L'Ametlla de Mar,Tarrago,15050,12250
municipios,8005,,L'Ametlla del Vallès,Barcelo,24850,20650
municipios,9016,,Ameyugo,Burgos,17850,15400
municipios,20008,,Amezketa,Gipuzkoa,22750,
municipios,33003,,Amieva,Asturias,14350,10850
municipios,32002,,Amoeiro,Ourense,15750,13650
municipios,48003,,Amorebieta-Etxano,Vizcaya,21350,19250
municipios,48004,,Amoroto,Vizcaya,22750,20650
municipios,43906,,L'Ampolla,Tarrago,15750,12950
municipios,43014,,Amposta,Tarrago,14350,12250
municipios,34010,,Ampudia,Palencia,17850,14700
municipios,39002,,Ampuero,Cantabria,15750,13650
municipios,1002,,Amurrio,Álava,,
municipios,34011,,Amusco,Palencia,17850,15050
municipios,47009,,Amusquillo,Valladolid,19250,14700
municipios,44024,,Adón,Teruel,,
municipios,40017,,Aya,Segovia,17850,16450
municipios,37029,,Aya de Alba,Salamanca,13300,10150
municipios,28012,,Anchuelo,Madrid,17150,15050
municipios,13017,,Anchuras,Ciudad Real,11550,10150
municipios,31014,,Ancín/Antzin,varra,,
municipios,49009,,Andavías,Zamora,12250,10850
municipios,46038,,Andilla,Valencia,16450,14350
municipios,20009,,Andoain,Gipuzkoa,20650,
municipios,44025,,Andorra,Teruel,18550,16450
municipios,31015,,Andosilla,varra,,
municipios,7005,,Andratx,Baleares,17150,14350
municipios,23005,,Andújar,Jaén,12250,10150
municipios,50028,,Anento,Zaragoza,,17850
municipios,17008,,Anglès,Giro,17150,15750
municipios,25027,,Anglesola,Lleida,16450,14350
municipios,19031,,Angón,Guadalajara,,
municipios,26013,,Angucia,La Rioja,16450,12250
municipios,22027,,Angüés,Huesca,17150,15050
municipios,26014,,Anguiano,La Rioja,17150,15050
municipios,19032,,Anguita,Guadalajara,15050,12600
municipios,9017,,Anguix,Burgos,11900,11550
municipios,39003,,Anievas,Cantabria,17150,15050
municipios,50029,,Aniñón,Zaragoza,12950,12950
municipios,46039,,An,Valencia,14350,11550
municipios,20010,,Anoeta,Gipuzkoa,20650,
municipios,19033,,Anquela del Ducado,Guadalajara,,
municipios,19034,,Anquela del Pedregal,Guadalajara,,
municipios,22028,,Ansó,Huesca,17150,15050
municipios,31016,,Ansoáin/Antsoain,varra,,
municipios,4016,,Antas,Almería,12950,10150
municipios,27003,,Antas de Ulla,Lugo,13650,11550
municipios,46040,,Antella,Valencia,14350,12250
municipios,29015,,Antequera,Málaga,14350,11550
municipios,35003,,Antigua,Las Palmas,12950,10850
municipios,24005,,La Antigua,León,13650,12250
municipios,34012,,Antigüedad,Palencia,17850,14350
municipios,22029,,Antillón,Huesca,18550,15050
municipios,20011,,Antzuola,Gipuzkoa,24850,
municipios,31017,,Anue,varra,,
municipios,1049,,Aña,Álava,,
municipios,40018,,Añe,Segovia,,
municipios,50030,,Añón de Moncayo,Zaragoza,17850,15050
municipios,14006,,Añora,Córdoba,14350,11550
municipios,31018,,Añorbe,varra,,
municipios,45014,,Añover de Tajo,Toledo,12950,10850
municipios,37030,,Añover de Tormes,Salamanca,,
municipios,31019,,Aoiz/Agoitz,varra,,
municipios,37031,,Arabayo de Mógica,Salamanca,14350,11550
municipios,21007,,Arace,Huelva,12950,10850
municipios,38004,,Arafo,Santa Cruz de Tenerife,15050,12250
municipios,22032,,Aragüés del Puerto,Huesca,17850,18550
municipios,41011,,Arahal,Sevilla,12950,10150
municipios,40019,,Arahuetes,Segovia,,
municipios,31020,,Araitz,varra,,
municipios,48005,,Arakaldo,Vizcaya,25550,20650
municipios,31025,,Arakil,varra,,
municipios,20012,,Arama,Gipuzkoa,26950,
municipios,1003,,Aramaio,Álava,,
municipios,31021,,Ararache/Araratxe,varra,,
municipios,42024,,Arancón,Soria,,
municipios,9018,,Aranda de Duero,Burgos,17150,15050
municipios,50031,,Aranda de Moncayo,Zaragoza,15050,11550
municipios,50032,,Arándiga,Zaragoza,12250,10850
municipios,9019,,Arandilla,Burgos,17150,15750
municipios,16020,,Arandilla del Arroyo,Cuenca,,
municipios,15003,,Aranga,A Coruña,15750,13650
municipios,31023,,Aranguren,varra,,
municipios,28013,,Aranjuez,Madrid,17150,14350
municipios,31024,,Arano,varra,,
municipios,31022,,Arantza,varra,,
municipios,48006,,Arantzazu,Vizcaya,22050,21350
municipios,19036,,Aranzueque,Guadalajara,12950,10850
municipios,12013,,Arañuel,Castellón,14350,12950
municipios,37032,,Arapiles,Salamanca,15050,13650
municipios,31026,,Aras,varra,,
municipios,46041,,Aras de los Olmos,Valencia,14350,12950
municipios,9020,,Arauzo de Miel,Burgos,14350,12250
municipios,9021,,Arauzo de Salce,Burgos,,
municipios,9022,,Arauzo de Torre,Burgos,,
municipios,19037,,Arbancón,Guadalajara,17500,12250
municipios,25029,,Arbeca,Lleida,16450,13650
municipios,19038,,Arbeteta,Guadalajara,,
municipios,31027,,Arbizu,varra,,
municipios,36001,,Arbo,Pontevedra,13650,11550
municipios,43016,,L'Arboç,Tarrago,15750,13650
municipios,4017,,Arboleas,Almería,11550,9450
municipios,43015,,Arbolí,Tarrago,19250,17150
municipios,17009,,Arbúcies,Giro,16450,14350
municipios,16905,,Arcas,Cuenca,17150,14350
municipios,31028,,Arce/Artzi,varra,,
municipios,37033,,Arcediano,Salamanca,,15050
municipios,49010,,Arcenillas,Zamora,15050,13650
municipios,30009,,Arche,Murcia,12950,10850
municipios,29016,,Árchez,Málaga,10850,8050
municipios,29017,,Archido,Málaga,12950,10850
municipios,45015,,Arcicóllar,Toledo,13650,11550
municipios,37034,,El Arco,Salamanca,,
municipios,34015,,Arcoda,Palencia,,
municipios,40020,,Arcones,Segovia,16100,12950
municipios,9023,,Arcos,Burgos,19250,17850
municipios,42025,,Arcos de Jalón,Soria,15750,12950
municipios,11006,,Arcos de la Frontera,Cádiz,11550,9450
municipios,49011,,Arcos de la Polvorosa,Zamora,14350,11550
municipios,16022,,Arcos de la Sierra,Cuenca,,
municipios,44026,,Arcos de las Salis,Teruel,13650,10850
municipios,31029,,Los Arcos,varra,,
municipios,29018,,Ardales,Málaga,12250,10850
municipios,50033,,Ardisa,Zaragoza,,
municipios,24006,,Ardón,León,15750,12950
municipios,48093,,Areatza,Vizcaya,19950,17850
municipios,31030,,Arellano,varra,,
municipios,22035,,Arén,Huesca,15050,12250
municipios,5013,,El Arel,Ávila,13650,11550
municipios,13903,,Areles de San Gregorio,Ciudad Real,10150,8750
municipios,29019,,Ares,Málaga,10850,8750
municipios,39004,,Ares de Iguña,Cantabria,16450,14350
municipios,13018,,Ares de San Juan,Ciudad Real,10850,9450
municipios,5014,,Ares de San Pedro,Ávila,12250,10150
municipios,18020,,Ares del Rey,Grada,10850,9450
municipios,42026,,Arenillas,Soria,,
municipios,9024,,Arenillas de Riopisuerga,Burgos,16450,14000
municipios,44027,,Arens de Lledó,Teruel,9450,10850
municipios,8006,,Arenys de Mar,Barcelo,18550,15750
municipios,8007,,Arenys de Munt,Barcelo,18550,15750
municipios,26015,,Arenza de Abajo,La Rioja,12950,9450
municipios,26016,,Arenza de Arriba,La Rioja,,
municipios,15004,,Ares,A Coruña,16450,14350
municipios,12014,,Ares del Maestrat,Castellón,15050,12250
municipios,31031,,Areso,varra,,
municipios,20013,,Aretxabaleta,Gipuzkoa,24850,
municipios,5015,,Arevalillo,Ávila,,
municipios,40021,,Arevalillo de Cega,Segovia,,
municipios,5016,,Arévalo,Ávila,15050,12950
municipios,42027,,Arévalo de la Sierra,Soria,,
municipios,13019,,Argamasilla de Alba,Ciudad Real,11550,9450
municipios,13020,,Argamasilla de Calatrava,Ciudad Real,14350,12250
municipios,28014,,Arganda del Rey,Madrid,16450,13650
municipios,24007,,Arganza,León,14350,12250
municipios,49012,,Argañín,Zamora,,
municipios,22036,,Argavieso,Huesca,,17850
municipios,19039,,Argecilla,Guadalajara,,
municipios,17010,,Argelaguer,Giro,17850,15750
municipios,12015,,Argelita,Castellón,14350,
municipios,8008,,Argençola,Barcelo,19250,15750
municipios,44028,,Argente,Teruel,14000,11550
municipios,43017,,L'Argentera,Tarrago,25200,19950
municipios,8009,,Argento,Barcelo,20650,17150
municipios,45016,,Argés,Toledo,17150,14350
municipios,39005,,Argoños,Cantabria,17150,15050
municipios,31032,,Arguedas,varra,,
municipios,22037,,Arguis,Huesca,24150,24150
municipios,16024,,Arguisuelas,Cuenca,13650,10850
municipios,49013,,Argujillo,Zamora,12950,11200
municipios,31033,,Aria,varra,,
municipios,7901,,Ariany,Baleares,16450,15050
municipios,31034,,Aribe,varra,,
municipios,38005,,Arico,Santa Cruz de Tenerife,13650,11550
municipios,9025,,Arija,Burgos,15050,14350
municipios,44029,,Ariño,Teruel,19950,17150
municipios,50034,,Ariza,Zaragoza,14350,12950
municipios,23006,,Arjo,Jaén,12250,9450
municipios,23007,,Arjonilla,Jaén,11550,9450
municipios,9026,,Arlanzón,Burgos,20650,17850
municipios,19040,,Armallones,Guadalajara,,
municipios,31035,,Armañanzas,varra,,
municipios,17011,,L'Armentera,Giro,18550,15050
municipios,37035,,Armenteros,Salamanca,13650,10850
municipios,18021,,Armilla,Grada,14350,11550
municipios,1006,,Armiñón,Álava,,
municipios,40022,,Armuña,Segovia,17850,16450
municipios,4018,,Armuña de Almanzora,Almería,13650,10850
municipios,19041,,Armuña de Tajuña,Guadalajara,14350,12250
municipios,26017,,Arnedillo,La Rioja,15750,14350
municipios,26018,,Arnedo,La Rioja,15050,12950
municipios,43018,,Arnes,Tarrago,13650,12250
municipios,32003,,A Arnoia,Ourense,16450,13650
municipios,39006,,Arnuero,Cantabria,15050,12950
municipios,21008,,Aroche,Huelva,11550,8750
municipios,38006,,Aro,Santa Cruz de Tenerife,12250,10150
municipios,49014,,Arquillinos,Zamora,15750,13650
municipios,23008,,Arquillos,Jaén,10850,8750
municipios,49015,,Arrabalde,Zamora,11550,9450
municipios,1037,,Arraia-Maeztu,Álava,,
municipios,16025,,Arrancacepas,Cuenca,,
municipios,48009,,Arrankudiaga,Vizcaya,24150,19950
municipios,20055,,Arrasate/Mondragón,Gipuzkoa,22750,
municipios,48914,,Arratzu,Vizcaya,25550,23450
municipios,1008,,Arratzua-Ubarrundia,Álava,,
municipios,9027,,Arraya de Oca,Burgos,,
municipios,35004,,Arrecife,Las Palmas,13650,11550
municipios,39007,,Arredondo,Cantabria,13650,11550
municipios,25031,,Arres,Lleida,,
municipios,29020,,Arriate,Málaga,12950,10850
municipios,48010,,Arrieta,Vizcaya,24150,21350
municipios,48011,,Arrigorriaga,Vizcaya,19950,17150
municipios,13021,,Arroba de los Montes,Ciudad Real,11550,9450
municipios,31036,,Arróniz,varra,,
municipios,47010,,Arroyo de la Encomienda,Valladolid,19950,17850
municipios,10021,,Arroyo de la Luz,Cáceres,12950,10150
municipios,19042,,Arroyo de las Fraguas,Guadalajara,,
municipios,6012,,Arroyo de San Serván,Badajoz,10850,8750
municipios,23905,,Arroyo del Ojanco,Jaén,11550,9450
municipios,10023,,Arroyomolinos,Cáceres,12250,10150
municipios,28015,,Arroyomolinos,Madrid,22050,19250
municipios,10022,,Arroyomolinos de la Vera,Cáceres,12250,10150
municipios,21009,,Arroyomolinos de León,Huelva,9450,8050
municipios,31037,,Arruazu,varra,,
municipios,26019,,Arrúbal,La Rioja,15750,14350
municipios,25032,,Arsèguel,Lleida,,
municipios,7006,,Artà,Baleares,17150,14350
municipios,31038,,Artajo,varra,,
municipios,12016,,Arta,Castellón,16450,14350
municipios,31039,,Artazu,varra,,
municipios,48023,,Artea,Vizcaya,23450,22750
municipios,15005,,Arteixo,A Coruña,15750,13650
municipios,35005,,Artera,Las Palmas,17150,14350
municipios,8010,,Artés,Barcelo,19950,17850
municipios,25033,,Artesa de Lleida,Lleida,17850,14350
municipios,25034,,Artesa de Segre,Lleida,15750,12950
municipios,50035,,Artieda,Zaragoza,,
municipios,48008,,Artzentales,Vizcaya,19250,17150
municipios,1004,,Artziniega,Álava,,
municipios,35006,,Arucas,Las Palmas,15750,12950
municipios,15006,,Arzúa,A Coruña,15050,12250
municipios,43019,,Ascó,Tarrago,19250,16450
municipios,50036,,Asín,Zaragoza,,
municipios,25036,,Aspa,Lleida,16100,12250
municipios,49016,,Aspariegos,Zamora,10850,8750
municipios,1009,,Asparre,Álava,,
municipios,3019,,Aspe,Alicante,12250,10150
municipios,20014,,Asteasu,Gipuzkoa,20650,
municipios,20903,,Astigarraga,Gipuzkoa,22750,
municipios,39008,,El Astillero,Cantabria,17150,15050
municipios,24008,,Astorga,León,15750,13650
municipios,34017,,Astudillo,Palencia,17850,15750
municipios,49017,,Asturianos,Zamora,14700,11550
municipios,29021,,Atajate,Málaga,10850,9450
municipios,6013,,Atalaya,Badajoz,10150,8750
municipios,16026,,Atalaya del Cañavate,Cuenca,,9450
municipios,37037,,La Atalaya,Salamanca,11550,11550
municipios,19043,,Atanzón,Guadalajara,,
municipios,9029,,Atapuerca,Burgos,18550,17850
municipios,47011,,Ataquines,Valladolid,15050,12250
municipios,18022,,Atarfe,Grada,12950,10850
municipios,20015,,Ataun,Gipuzkoa,24850,
municipios,28016,,El Atazar,Madrid,,
municipios,50037,,Atea,Zaragoza,15050,12250
municipios,50038,,Ateca,Zaragoza,16450,13650
municipios,31040,,Atez/Atetz,varra,,
municipios,19044,,Atienza,Guadalajara,14350,14350
municipios,48091,,Atxondo,Vizcaya,22050,19950
municipios,46003,,Atzeneta d'Albaida,Valencia,15050,12250
municipios,12001,,Atzeneta del Maestrat,Castellón,15750,13650
municipios,3001,,L'Atzúbia,Alicante,15750,12250
municipios,48070,,Aulesti,Vizcaya,22050,20650
municipios,19045,,Auñón,Guadalajara,14350,12950
municipios,31058,,Auritz/Burguete,varra,,
municipios,26020,,Ausejo,La Rioja,12950,11550
municipios,42028,,Ausejo de la Sierra,Soria,,
municipios,9030,,Los Ausines,Burgos,21350,19600
municipios,34018,,Autilla del Pino,Palencia,19250,16800
municipios,34019,,Autillo de Campos,Palencia,17150,15750
municipios,26021,,Autol,La Rioja,14350,12950
municipios,5017,,Aveinte,Ávila,,
municipios,5018,,Avellaneda,Ávila,,
municipios,25037,,Les Avellanes i Santa Linya,Lleida,17850,15050
municipios,9032,,Avellanosa de Muñó,Burgos,20650,15750
municipios,8011,,Avià,Barcelo,19950,17850
municipios,5019,,Ávila,Ávila,17150,15050
municipios,33004,,Avilés,Asturias,17850,16450
municipios,8012,,Avinyó,Barcelo,19950,17850
municipios,17012,,Avinyonet de Puigventós,Giro,19950,16450
municipios,8013,,Avinyonet del Penedès,Barcelo,19950,16450
municipios,32004,,Avión,Ourense,8750,7350
municipios,1010,,Ayala/Aiara,Álava,,
municipios,21010,,Ayamonte,Huelva,12250,10150
municipios,31041,,Ayegui/Aiegi,varra,,
municipios,22039,,Ayerbe,Huesca,15750,13650
municipios,40024,,Ayllón,Segovia,13650,11550
municipios,2011,,Ay,Albacete,13650,11550
municipios,12017,,Ayódar,Castellón,15050,12950
municipios,49018,,Ayoó de Vidriales,Zamora,14350,11200
municipios,46044,,Ayora,Valencia,14350,11550
municipios,34020,,Ayuela,Palencia,,
municipios,31042,,Azagra,varra,,
municipios,44031,,Azaila,Teruel,,14350
municipios,22040,,Azanuy-Alins,Huesca,17850,13650
municipios,22041,,Azara,Huesca,19250,16450
municipios,20017,,Azkoitia,Gipuzkoa,22050,
municipios,22042,,Azlor,Huesca,17850,15050
municipios,41012,,Azlcázar,Sevilla,12250,10150
municipios,41013,,Azlcóllar,Sevilla,12250,10150
municipios,26022,,Azofra,La Rioja,13650,12950
municipios,20018,,Azpeitia,Gipuzkoa,21350,
municipios,6014,,Azuaga,Badajoz,12950,10850
municipios,50039,,Azuara,Zaragoza,15750,13650
municipios,12018,,Azuébar,Castellón,14350,11550
municipios,31043,,Azuelo,varra,,
municipios,19046,,Azuqueca de Heres,Guadalajara,16450,14350
municipios,45017,,Azután,Toledo,10850,8750
municipios,37038,,Babilafuente,Salamanca,13650,11550
municipios,4019,,Bacares,Almería,14350,12950
municipios,6015,,Badajoz,Badajoz,15050,13650
municipios,8015,,Badalo,Barcelo,17150,15050
municipios,26023,,Badarán,La Rioja,15750,13650
municipios,44032,,Bádes,Teruel,,
municipios,8904,,Badia del Vallès,Barcelo,15750,13650
municipios,41014,,Badolatosa,Sevilla,10850,8050
municipios,50040,,Badules,Zaragoza,,
municipios,22043,,Baélls,Huesca,,10850
municipios,14007,,Bae,Córdoba,11550,9450
municipios,23009,,Baeza,Jaén,12950,10850
municipios,8016,,Bagà,Barcelo,19950,17850
municipios,44033,,Bágue,Teruel,15750,13650
municipios,50041,,Bagüés,Zaragoza,,
municipios,47012,,Bahabón,Valladolid,18550,12250
municipios,9033,,Bahabón de Esgueva,Burgos,,
municipios,19047,,Baides,Guadalajara,,
municipios,23010,,Bailén,Jaén,11550,9450
municipios,22044,,Bailo,Huesca,18550,17150
municipios,36003,,Baio,Pontevedra,16450,13650
municipios,25039,,Baix Pallars,Lleida,17150,15750
municipios,31044,,Bakaiku,varra,,
municipios,48012,,Bakio,Vizcaya,22050,20650
municipios,25040,,Balaguer,Lleida,14350,12250
municipios,4904,,Balanegra,Almería,11550,10150
municipios,2012,,Balazote,Albacete,13650,10850
municipios,9034,,Los Balbases,Burgos,15750,14350
municipios,24009,,Balboa,León,13650,12600
municipios,50042,,Balconchán,Zaragoza,,
municipios,22045,,Baldellou,Huesca,,
municipios,27004,,Baleira,Lugo,15050,12250
municipios,8017,,Balenyà,Barcelo,18550,15750
municipios,20904,,Baliarrain,Gipuzkoa,26250,
municipios,2014,,El Ballestero,Albacete,15050,10150
municipios,13022,,Ballesteros de Calatrava,Ciudad Real,12250,8750
municipios,22046,,Ballobar,Huesca,17150,15050
municipios,48090,,Balmaseda,Vizcaya,17850,15050
municipios,3020,,Balones,Alicante,14350,12250
municipios,2013,,Balsa de Ves,Albacete,13650,10150
municipios,8018,,Balsareny,Barcelo,19250,17150
municipios,34022,,Baltanás,Palencia,15750,13650
municipios,32005,,Baltar,Ourense,14350,12250
municipios,22047,,Bastás,Huesca,24850,22750
municipios,32006,,Bande,Ourense,13650,12250
municipios,7007,,Banyalbufar,Baleares,19950,17150
